id,title,release_date,overview,tagline,runtime,genres,origin_country,rating,revenue,budget,popularity,vote_average,vote_count
1445001,Express Moscow – Leningrad,1972-03-15,"In the compartment of the express train, worker, Hero of Socialist Labor E.I.Lebedev, director of the Zvezda plant V.G.Pershin and Doctor of Philosophy O.K.Shkaratan, to the songs of students, argue about the hierarchy and value of professions.",,0,Documentary,SU,0.0,0,0,2.4464,0.0,0
752260,An Enemy of the People,1972-03-14,Drama by Henrik Ibsen (1882). Edited and instructed by Per Bronken. The action is set in a coastal town in southern Norway which is known for its healthy bathing establishment.,,90,Drama,,0.0,0,0,0.0368,0.0,0
1318449,At the Cinema,1972-07-01,,,9,Animation,,0.0,0,0,0.0357,0.0,0
1324908,Ballada młyńskiego koła,1972-06-18,A TV musical about a miller falling in love.,,25,"Music, Romance, TV Movie",PL,0.0,0,0,0.1916,0.0,0
1308629,Zer To Pidhan che Jani Jani,1972-06-01,"""Zer To Pidhan che Jani Jani"" is a 1972 Gujarati film directed by and starring Upendra Trivedi. The movie is a classic in the Gujarati film industry and features a notable performance by Upendra Trivedi alongside Anupama and Arvind Trivedi. The film is known for its rich cultural depiction and emotional narrative, reflecting the essence of Gujarati traditions and values.  The storyline follows the intricate dynamics within a rural Gujarati family, exploring themes of love, sacrifice, and familial duty. The characters navigate through personal and societal challenges, highlighting the strong bond of relationships and the importance of maintaining one's honor and integrity in the face of adversity.",Zer To Pidha Chhe Jani Jani,127,,,9.0,0,0,0.0071,9.0,1
1279554,Da mußte die böse Frau die ganzen Mohrrüben selber fressen,1972-06-01,"A six-year old girl is walking through a super market. Fantastic associations are pressed upon her with men, goods and events being changed into elements of a fairy tale world.",,10,Fantasy,,0.0,0,0,0.0,0.0,0
1297844,Growing Up in Prison,1972-07-10,"In 1958, Charles Starkweather went on a murder rampage that left 11 people dead.  He took with him his 14-year-old ex-girlfriend Caril Fugate.  When he was captured, the big question became whether he had kidnapped Caril, or she was his accomplice.  The jury believed she had helped Charlie, and sentenced her to life in prison.  This documentary was made after she had been in prison for more than a decade.",,51,"Documentary, Crime",US,0.0,0,0,0.0492,0.0,0
1321258,Sankalpa,1972-07-25,"Sankalpa is a Kannada film directed and produced by P. V. Nanjaraja Urs which won 7 Karnataka state film award Won. Karnataka State Film Award for First Best Film Those who followed the footsteps of foolishness found nothing but more foolishness.",,131,,,0.0,0,0,0.1781,0.0,0
1280745,One Minute Before Death,1972-06-14,A plot to murder a rich woman results in her ending up in a catatonic state and buried alive.,There's Just One Problem with Genevive's Funeral -- She's Not Dead!,84,Horror,", , ",2.5,0,0,1.3898,2.5,2
1303151,The Freedom Riders,1972-06-07,Australian surfing documentary directed by Bruce Dowse,"They searched for ultimate freedom, and northern wave protection.",0,Documentary,,0.0,0,0,0.1828,0.0,0
1281951,The Curse of a Faithful Wife,1972-06-25,Comedy movie.,,0,Comedy,,0.0,0,0,0.0289,0.0,0
1313441,الحسناء والنمر,1972-06-08,,,0,,,0.0,0,0,1.9842,0.0,0
1356933,Celui qui venait d'ailleurs,1972-06-13,"A mysterious individual, silent and taciturn, appears one evening in a Breton inn and arouses curiosity before provoking hatred, fear and, finally, his own death. The film was screened for the 1972 Directors' Fortnight, at the Cannes Festival.",,18,Drama,,0.0,0,0,0.1006,0.0,0
1301202,Por las tierras de Túpac Amaru,1972-07-06,Documentary made by a team of Soviet filmmakers in order to pay tribute to Peru and the Revolutionary Government of General Juan Velasco Alvarado. It is a journey through different regions of the country together with archive images.,,68,Documentary,,0.0,0,0,0.0,0.0,0
1309004,مكان للحب,1972-07-06,,,0,,,0.0,0,0,0.0,0.0,0
1277435,Vampira's Kiss,1972-06-10,Filipino horror movie from 1972.,An Invitation into the World of the Undead!,0,Horror,PH,0.0,0,0,0.0352,0.0,0
1281655,Abandoned Heights,1972-06-06,An Iranin Film,,18,,,0.0,0,0,0.0071,0.0,0
1311997,Barrel of Fun,1972-06-01,A Hector Heathcote short,,5,Animation,,0.0,0,0,1.0406,0.0,0
1271631,The Greeks and Their Gifts,1972-06-20,A man makes an unexpected appearance at his younger brother's house in the middle of the night. He needs somewhere to stay and convinces his brother and his wife that he is trouble. Or is he?,,50,,GB,0.0,0,0,0.1917,0.0,0
1312388,The Merry Wives of Tobias Rouke,1972-07-01,"Rich land owner, Tobias Rouke, deals with interesting pioneer folk such as a travelling preacher peddler, mounted police and his crazy wives.",,95,Drama,,0.0,0,0,1.6423,0.0,0
1265997,Convent,1972-05-28,"Musical comedy based on the play by V. Dykhovichny and M. Slobodsky, staged by the Moscow Academic Theater of Satire.",,128,Comedy,SU,0.0,0,0,0.595,0.0,0
1281967,A Place for the Dead,1972-06-25,Independent thriller,,0,Thriller,,0.0,0,0,0.0416,0.0,0
507466,Gandharavakshetram,1972-08-23,"Lakshmi (Saradha) is married to Satheeshan (Madhu). She gives birth to a child, but their relationship begins to crumble when Lakshmi reveals that the real Father of her son is a celestial being.",,160,"Fantasy, Drama",IN,7.0,0,0,2.983,7.0,2
961371,Santo Domingo,1972-07-06,,,0,Action,PH,0.0,0,0,2.7497,0.0,0
659678,Blood Leopard,1972-07-14,This is a fantastic rare basher from Taiwan with an all-star cast. Non-stop bloody action from start to finish.,,85,Action,,0.0,0,0,2.8437,0.0,0
899316,Woman His Prey,1972-07-30,,,87,"Action, Drama",JP,0.0,0,0,2.8073,0.0,0
233940,The Shadow on the Wall,1972-06-28,A blind woman suspects that something isn’t right about the reappeared wife of her brother after she was missing for 6 months. Soon things take a sinister turn.,,68,"Drama, Horror",JP,0.0,0,0,3.029,0.0,0
1277423,Destiny of the Living Dead,1972-07-28,Filipino horror movie from 1972.,,0,Horror,,0.0,0,0,2.911,0.0,0
947424,Apartment Wife: Unforgettable Night,1972-07-08,A married office lady is assaulted in the dark at a company outing. At work she doesn’t know who to suspect but thoughts of the attack strangely excite her.,"For the first time in my life, I learned about the night of madness...",67,,JP,0.0,0,0,3.1302,0.0,0
153359,God in Heaven... Arizona on Earth,1972-06-26,A bounty hunter named Arizona helps a group of beleaguered farmers in their fight against a large landowner named Austin Styles and his gang of outlaws.,,90,Western,"IT, ES",6.0,0,0,2.8135,6.0,2
27012,Bone,1972-07-01,"A thief breaks into the home of a wealthy, happily married Beverly Hills couple. He soon finds out, though, that the couple is neither as wealthy as he thought they were and are not as happily married as they appeared.",Love Bone Before He Loves You,95,"Comedy, Thriller, Drama",,6.096,0,0,2.819,6.096,26
1688,Conquest of the Planet of the Apes,1972-06-29,"In a futuristic world that has embraced ape slavery, a chimpanzee named Caesar resurfaces after almost twenty years of hiding from the authorities, and prepares for a revolt against humanity.",All new! The revolt of the apes. The most awesome spectacle in the annals of science fiction!,88,"Action, Science Fiction",", US",6.157,9700000,1700000,2.8075,6.157,1022
235798,Enter the Devil,1972-07-01,People are disappearing in the wastelands. An occult researcher discovers that a devil-worshipping cult is responsible. Her inquiries lead her into great danger. Who can she trust?,Then It's Too Late For Exorcism!,83,"Horror, Drama",,4.9,0,0,2.8314,4.9,12
233931,The Superhuman Stud,1972-08-16,Roman Porno from 1972.,,63,"Action, Crime",JP,10.0,0,0,2.8622,10.0,1
322593,A Story of Two Sisters,1972-07-29,Jang-Soe is the stepbrother of Jang-Hwa and Hong-Ryeon. Jang-Soe's mother kills two sisters to take all properties from their father. Later Jang-Hwa and Hong-Ryeon become resented spirits. They appear to their father Mr. Bae and the chief of district to tell that their stepmother Mrs. Heo killed them. The honorable chief of district knows the truth and arrests Mrs. Heo and Jang-Soe to punish them. Jang-Hwa revives from death and marries to her beloved Mr. Jeong.,,90,"Horror, Drama",KR,7.0,0,0,2.7919,7.0,1
1528894,Poruno henreki,1972-08-01,Pink film directed by Mamoru Watanabe.,,66,,JP,0.0,0,0,3.0192,0.0,0
65704,Vagabond Humor,1972-07-05,"Benoît, a young provincial, arrives in the capital. He has left his family (mother, wife and child) in his native Charente. But for him, the difference in the standard of living is trying, and he loses his bearings among this crowd of anonymous people. A young woman, Myriam, crosses his path. But the encounter is short-lived, and Benoît returns home. A tragedy has occurred.",,95,Drama,,2.0,0,0,2.7362,2.0,2
240979,Jawani Diwani,1972-07-14,"Madhu marries Ravi Anand, the son of a mere employee in her Thakur brother's household, and this results in her brother breaking all relations with her. Madhu moves in with Ravi, and his younger brother, Vijay. Years later, she gives birth to a son, and attempts to reconcile with her brother, to no avail. Then Vijay meets Neeta and both fall in love. Little does Vijay know that Neeta is none other Thakur's daughter, who has already been promised to Benny Sinha.",,122,"Drama, Romance",,5.0,0,0,3.1288,5.0,3
254785,The Fist That Kills,1972-07-07,Martial arts action with a ninja prince trying to overcome the odds and gain hid rightful place on the throne.,,86,Action,,5.0,0,0,2.8116,5.0,3
233937,Tit for Tat,1972-07-01,Pinku from 1972.,,70,,,0.0,0,0,3.1214,0.0,0
233932,August: Scent of Eros,1972-08-16,"A department store girl is robbed of her cash register by a boy, but for some reason she cannot forget the boy's mysterious eyes, and time passes. One day, she discovers the eyes by chance, and relentlessly pursues the boy.",,73,,JP,5.0,0,0,2.7452,5.0,1
947463,Romantic Tale: Otomi and Yosaburo,1972-07-27,Nikkatsu Roman Porno,,73,"Romance, Thriller",JP,0.0,0,0,3.0418,0.0,0
422995,Capulina vs. the Mummies,1973-10-18,A taxi driver winds up working as a butler for a scientist who is trying to revive mummies.,,95,"Science Fiction, Comedy, Horror",,7.5,0,0,2.01,7.5,10
760,The Mad Adventures of Rabbi Jacob,1973-10-17,"In this riot of frantic disguises and mistaken identities, Victor Pivert, a blustering, bigoted French factory owner, finds himself taken hostage by Slimane, an Arab rebel leader. The two dress up as rabbis as they try to elude not only assasins from Slimane's country, but also the police, who think Pivert is a murderer. Pivert ends up posing as Rabbi Jacob, a beloved figure who's returned to France for his first visit after 30 years in the United States. Adding to the confusion are Pivert's dentist-wife, who thinks her husband is leaving her for another woman, their daughter, who's about to get married, and a Parisian neighborhood filled with people eager to celebrate the return of Rabbi Jacob.",THE WILD... THE HILARIOUS... THE SCREWBALL... THE RIOTOUS,100,Comedy,"IT, , FR",7.397,0,0,1.7802,7.397,1010
10236,The Way We Were,1973-10-17,"Opposites attract when, during their college days, Katie Morosky, a politically active Jew, meets Hubbell Gardiner, a feckless WASP. Years later, in the wake of World War II, they meet once again and, despite their obvious differences, attempt to make their love for each other work.",Everything seemed so important then... even love!,118,"Drama, Romance",", US, US",6.967,50000000,5000000,3.6633,6.967,479
651298,The Square of Three,1973-10-16,"An army private decides one day that he's not taking any more orders, precipitating a crisis of confidence for the Medical Corps major assigned to investigate his case.",,50,,,9.0,0,0,0.5464,9.0,1
579725,Lazarus' Whims,1973-10-17,"Jacenty is nearing the end of his days. However, he wants to go on his own terms, bargaining until the very end.",,46,"TV Movie, Drama",PL,0.0,0,0,0.7163,0.0,0
212048,Ek Nao Do Kinare,1973-10-18,Parents very often want to inject their own likes and dislikes and way of living in their own children. Such impressions leave a deep scar in the subconscious of the child which affects his mental growth and behaviour pattern when he attains the youth. Through the story of Shashi and Arati EK NAO DO KINARE pleads for the independent growth of children.,,120,Drama,,3.8,0,0,0.1546,3.8,2
126397,The Case of the Smiling Stiffs,1973-10-17,"Is Emma a voyeur vampire who can turn into a bat? Apparently, and she leaves many smiling faces on her victims after going down on them during a full moon. When they're not having sex with their suspects, two cops investigate the murders.",The First Sex-Rated Whodunit!,65,"Comedy, Horror",", ",5.7,0,0,0.2931,5.7,6
157085,Sex of the Witch,1973-10-18,"An old man dies and as his relatives await their dosh they start getting killed, sort of by a witch!",Almost completely without reason,80,"Thriller, Horror",", ",4.5,0,0,0.4887,4.5,20
522259,The Man Who Could Talk to Kids,1973-10-17,An emotionally disturbed young boy shuts out all of his family and friends. A counselor tries to help bring him and his family together again.,,75,"Drama, TV Movie",US,5.0,0,0,1.7334,5.0,1
381701,Me has hecho perder el juicio,1973-10-18,,,0,"Comedy, Music",ES,5.1,0,0,2.778,5.1,10
220124,The Optimists of Nine Elms,1973-10-17,"A retired entertainer makes his living as a street musician on the streets of London. Two young children befriend the old musician, brightening his otherwise colorless life","Meet Sam, the wonder man. He's got madness in his closet, everybody in trouble, the police in circles - and the world in his pocket.",110,Drama,"US, , , ",6.6,0,0,1.8205,6.6,11
153364,"Once Upon a Time in the Wild, Wild West",1973-10-17,Two brothers who continually fight with each other are sent to Stranger City by their mother to work for their brother who owns a saloon where both fall in love with saloon girls.,,85,"Western, Comedy",,7.0,0,0,0.2464,7.0,2
